snt_id	term	difficulty	term_rank_snt	run_id	manual
G08.2_2053103247_5	Service systems	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_5	Stakeholders	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_5	Value	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_5	Jointly	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_6	Service Dominant Logic	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_6	Service Science	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_6	Systems Thinking	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_6	Financial Market	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_6	Monitoring System	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_7	System (Score	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_7	Financial (Score	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_7	Markets (Score	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_7	Properties (Score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G08.2_2053103247_7	Examine (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_2	Zeus	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_2	Infected	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_2	Computers	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_2	United States	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_2	3.6 million	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_3	Obfuscation	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_3	Analysis	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_3	Uncovering	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_3	Light	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_3	Resulting	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_5	Malware binary	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_5	Encryption key	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_5	Network communications	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_5	Botnet configuration	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1977415353_5	Extract	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_1	Virtualization	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_1	Logical environment	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_1	Physical limitations	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_1	Hardware	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_3	Virtual Machine	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_3	Role	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_3	Actual System	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_3	Recorded User	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_3	Digital Forensics	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_4	VMware	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_4	Workstation	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_4	Virtual Machine	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_4	Host System	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_4	Investigator	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_5	Virtual Machine	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_5	Investigation Process	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_5	Understanding	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_6	Virtual Machine Image	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_6	Structural Characteristics	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_6	Damage	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_6	Investigate	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_6	Moreover	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_7	Virtual Machine	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_7	Technical Understanding	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_7	Investigation Procedures	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_7	Recovery Methods	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_7	Research	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_8	Digital Forensics	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_8	Recovery Method	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_8	VMware Workstation	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_8	Investigation Procedure	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1971766706_8	Damaged Images	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_1	Citadel	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_1	Malware	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_1	Information	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_1	Stealing	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_1	Financial	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_2	Malware	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_2	Confidentiality	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_2	Integrity	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_2	Unauthorized	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_2	Disrupt	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_3	FBI	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_3	Microsoft Digital Crimes Unit	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_3	Joint Operation	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_3	Take Down	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_3	Citadel	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_3	Command-and-Control	2	6	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_5	Citadel (Score	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_5	Malware (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_5	Analysis (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_5	Reverse Engineering (Score	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_5	Techniques (Score	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_6	Cyber criminals	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_6	Attacks	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_6	Analysis	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_6	Progress	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_6	Allow	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_7	Reverse engineering	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_7	Functionality	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_7	Inner workings	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_7	Open source	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_7	Malware	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_8	Clone-based	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_8	Reverse engineering	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_8	Analysis	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_8	Methodology	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_8	Accelerate	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_9	Citadel	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_9	Offspring	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_9	Previously	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_9	Analyzed	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_9	Malware	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_10	Quantify	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_10	Variant	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_10	Reference	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_10	Similarities	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_1940252083_10	Differences	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_1	Digital Forensics	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_1	Scientific Literature	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_1	Reviewed	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_3	Physical Equipment	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_3	File Recovery	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_3	Data Extraction	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_3	Smart Phones	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_3	Social Network Forensics	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_5	Cloud Forensics	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_5	Automated Forensics	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_5	Digital Forensics	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_5	Image Forgery Identification	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2981809794_5	Smart Phone Forensics	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_1	Virtualization	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_1	Cloud Computing	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_1	Platform-as-a-Service	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_1	Forensics	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_1	Lightweight	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_2	Docker	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_2	Illegal information	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_2	Distribute	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_2	Cloud services	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_2	Initiating attacks	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_4	Docker APIs	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_4	Container Instances	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_4	Data Volume	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_4	Evidence Data	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_4	Configuration Information	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_5	Digital signatures (score	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_5	Digital encryption (score	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_5	Integrity (score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_5	Evidence (score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G09.1_2845881471_5	Protection (score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_1	Simultaneous Localization and Mapping (SLAM)	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_1	Visual	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_1	Humanoid Robots	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_1	System	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_1	Present	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_4	Simulation (Score	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_4	Nao humanoid (Score	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_4	RGB-D camera (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_4	Descriptors (Score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_4	Superior performance (Score	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_5	Feature Tracking (Score	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_5	Place Recognition (Score	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_5	Descriptor (Score	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_5	Reliably (Score	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_5	Sequences (Score	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_6	Visual SLAM	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_6	Absolute Trajectory Error	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_6	ORB-SLAM	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G10.1_2909327212_6	Accurately Track	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_1	Healthcare Interchange Exchange (HIE)	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_1	Regions	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_1	Nations	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_1	Share healthcare information	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_1	Patients	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_2	HIE	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_2	Unified	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_2	Interface	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_2	Stakeholders	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_2	Patient data	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_3	Personal Health Records (PHR)	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_3	Anonymized patient data	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_3	Individual privacy	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_3	Access personal data	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_3	Import patient data	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_4	HIE system	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_4	Security	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_4	Privacy	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_4	Interoperable	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_4	Scalable	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_5	HIE	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_5	Interoperability	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_5	Framework	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_5	Secure	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2091682327_5	Patient data	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_1	healthcare information broker	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_1	Dutch nationwide electronic health record	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_1	healthcare information systems	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_1	local EHRs	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_1	connected healthcare information systems	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_2	Exchange of patient data	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_2	Healthcare Providers	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_2	HIB	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_3	Centralised services	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_3	Architecture	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_3	Patient data	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_3	Chosen	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_3	Why	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_4	Distributed	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_4	Services	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_4	Architecture	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_4	Healthcare	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_4	Providers	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_5	architectures	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_5	technical	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_5	organisational	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_5	practical	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G12.1_2126431889_5	experience	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_1	Data connection	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_1	Spatial distribution	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_1	Genealogical information	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_1	Characteristics	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_1	Trends	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_3	Migration Analysis	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_3	Big Data Technologies	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_3	Hakka Genealogies	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_3	Migration Patterns	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_3	Hakka Ethnic Group	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_5	Big Data	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_5	Geographic Information Systems	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_5	Population Distribution	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_5	Theme	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_5	Integration	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_6	Genealogical big data	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_6	Geographic encoding	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_6	GIS layer integration	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_6	Migration map	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_6	Big data technology	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_7	Spatial-temporal	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_7	Genealogical research	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_7	Platform	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_7	Cartographic	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_7	Big data	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_7	GIS	1	6	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_8	Spatial-Temporal	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_8	Genealogical	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_8	Innovative	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_8	Library Data	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_8	Dominant Role	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_9	Big data	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_9	Technology	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_9	Genealogy	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_9	Family	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_9	Autonomous sources	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_10	Migration Analysis	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_10	Big Data	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_10	Genealogy	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_10	Researchers	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2795119313_10	Minority Ethnic History	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_1	Technology	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_1	Progress	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_1	Tourism	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_1	Challenge	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_1	Digital Marketing	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_2	Search	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_2	Buy	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_2	Information	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_2	Tourism products	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_2	Services	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_3	Destination Image	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_3	Tourists’ Satisfaction	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G13.1_2790857216_3	Loyalty	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
